CHR	START	END	URL_PREFIX
8	79000001	82000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_79000001_82000001
8	80000001	83000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_80000001_83000001
8	81000001	84000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_81000001_84000001
8	82000001	85000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_82000001_85000001
8	83000001	86000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_83000001_86000001
8	84000001	87000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_84000001_87000001
8	85000001	88000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_85000001_88000001
8	86000001	89000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_86000001_89000001
8	87000001	90000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_87000001_90000001
8	88000001	91000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_88000001_91000001
8	89000001	92000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_89000001_92000001
8	90000001	93000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_90000001_93000001
8	91000001	94000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_91000001_94000001
8	92000001	95000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_92000001_95000001
8	93000001	96000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_93000001_96000001
8	94000001	97000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_94000001_97000001
8	95000001	98000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_95000001_98000001
8	96000001	99000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_96000001_99000001
8	97000001	100000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_97000001_100000001
8	98000001	101000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_98000001_101000001
8	99000001	102000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_99000001_102000001
8	100000001	103000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_100000001_103000001
8	101000001	104000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_101000001_104000001
8	102000001	105000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_102000001_105000001
8	103000001	106000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_103000001_106000001
8	104000001	107000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_104000001_107000001
8	105000001	108000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_105000001_108000001
8	106000001	109000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_106000001_109000001
8	107000001	110000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_107000001_110000001
8	108000001	111000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_108000001_111000001
8	109000001	112000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_109000001_112000001
8	110000001	113000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_110000001_113000001
8	111000001	114000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_111000001_114000001
8	112000001	115000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_112000001_115000001
8	113000001	116000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_113000001_116000001
8	114000001	117000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_114000001_117000001
8	115000001	118000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_115000001_118000001
8	116000001	119000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_116000001_119000001
8	117000001	120000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_117000001_120000001
8	118000001	121000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_118000001_121000001
8	119000001	122000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_119000001_122000001
8	120000001	123000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_120000001_123000001
8	121000001	124000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_121000001_124000001
8	122000001	125000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_122000001_125000001
8	123000001	126000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_123000001_126000001
8	124000001	127000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_124000001_127000001
8	125000001	128000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_125000001_128000001
8	126000001	129000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_126000001_129000001
8	127000001	130000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_127000001_130000001
8	128000001	131000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_128000001_131000001
8	129000001	132000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_129000001_132000001
8	130000001	133000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_130000001_133000001
8	131000001	134000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_131000001_134000001
8	132000001	135000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_132000001_135000001
8	133000001	136000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_133000001_136000001
8	134000001	137000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_134000001_137000001
8	135000001	138000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_135000001_138000001
8	136000001	139000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_136000001_139000001
8	137000001	140000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_137000001_140000001
8	138000001	141000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_138000001_141000001
8	139000001	142000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_139000001_142000001
8	140000001	143000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_140000001_143000001
8	141000001	144000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_141000001_144000001
8	142000001	145000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_142000001_145000001
8	143000001	146000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_143000001_146000001
8	144000001	147000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_144000001_147000001
8	145000001	148000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_145000001_148000001
8	146000001	149000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr8_146000001_149000001
9	1	3000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_1_3000001
9	1000001	4000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_1000001_4000001
9	2000001	5000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_2000001_5000001
9	3000001	6000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_3000001_6000001
9	4000001	7000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_4000001_7000001
9	5000001	8000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_5000001_8000001
9	6000001	9000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_6000001_9000001
9	7000001	10000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_7000001_10000001
9	8000001	11000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_8000001_11000001
9	9000001	12000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_9000001_12000001
9	10000001	13000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_10000001_13000001
9	11000001	14000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_11000001_14000001
9	12000001	15000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_12000001_15000001
9	13000001	16000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_13000001_16000001
9	14000001	17000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_14000001_17000001
9	15000001	18000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_15000001_18000001
9	16000001	19000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_16000001_19000001
9	17000001	20000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_17000001_20000001
9	18000001	21000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_18000001_21000001
9	19000001	22000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_19000001_22000001
9	20000001	23000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_20000001_23000001
9	21000001	24000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_21000001_24000001
9	22000001	25000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_22000001_25000001
9	23000001	26000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_23000001_26000001
9	24000001	27000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_24000001_27000001
9	25000001	28000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_25000001_28000001
9	26000001	29000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_26000001_29000001
9	27000001	30000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_27000001_30000001
9	28000001	31000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_28000001_31000001
9	29000001	32000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_29000001_32000001
9	30000001	33000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_30000001_33000001
9	31000001	34000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_31000001_34000001
9	32000001	35000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_32000001_35000001
9	33000001	36000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_33000001_36000001
9	34000001	37000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_34000001_37000001
9	35000001	38000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_35000001_38000001
9	36000001	39000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_36000001_39000001
9	37000001	40000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_37000001_40000001
9	38000001	41000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_38000001_41000001
9	39000001	42000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_39000001_42000001
9	40000001	43000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_40000001_43000001
9	41000001	44000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_41000001_44000001
9	42000001	45000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_42000001_45000001
9	43000001	46000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_43000001_46000001
9	44000001	47000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_44000001_47000001
9	45000001	48000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_45000001_48000001
9	46000001	49000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_46000001_49000001
9	47000001	50000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_47000001_50000001
9	63000001	66000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_63000001_66000001
9	64000001	67000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_64000001_67000001
9	65000001	68000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_65000001_68000001
9	66000001	69000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_66000001_69000001
9	67000001	70000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_67000001_70000001
9	68000001	71000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_68000001_71000001
9	69000001	72000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_69000001_72000001
9	70000001	73000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_70000001_73000001
9	71000001	74000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_71000001_74000001
9	72000001	75000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_72000001_75000001
9	73000001	76000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_73000001_76000001
9	74000001	77000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_74000001_77000001
9	75000001	78000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_75000001_78000001
9	76000001	79000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_76000001_79000001
9	77000001	80000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_77000001_80000001
9	78000001	81000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_78000001_81000001
9	79000001	82000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_79000001_82000001
9	80000001	83000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_80000001_83000001
9	81000001	84000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_81000001_84000001
9	82000001	85000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_82000001_85000001
9	83000001	86000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_83000001_86000001
9	84000001	87000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_84000001_87000001
9	85000001	88000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_85000001_88000001
9	86000001	89000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_86000001_89000001
9	87000001	90000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_87000001_90000001
9	88000001	91000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_88000001_91000001
9	89000001	92000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_89000001_92000001
9	90000001	93000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_90000001_93000001
9	91000001	94000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_91000001_94000001
9	92000001	95000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_92000001_95000001
9	93000001	96000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_93000001_96000001
9	94000001	97000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_94000001_97000001
9	95000001	98000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_95000001_98000001
9	96000001	99000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_96000001_99000001
9	97000001	100000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_97000001_100000001
9	98000001	101000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_98000001_101000001
9	99000001	102000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_99000001_102000001
9	100000001	103000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_100000001_103000001
9	101000001	104000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_101000001_104000001
9	102000001	105000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_102000001_105000001
9	103000001	106000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_103000001_106000001
9	104000001	107000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_104000001_107000001
9	105000001	108000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_105000001_108000001
9	106000001	109000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_106000001_109000001
9	107000001	110000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_107000001_110000001
9	108000001	111000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_108000001_111000001
9	109000001	112000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_109000001_112000001
9	110000001	113000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_110000001_113000001
9	111000001	114000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_111000001_114000001
9	112000001	115000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_112000001_115000001
9	113000001	116000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_113000001_116000001
9	114000001	117000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_114000001_117000001
9	115000001	118000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_115000001_118000001
9	116000001	119000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_116000001_119000001
9	117000001	120000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_117000001_120000001
9	118000001	121000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_118000001_121000001
9	119000001	122000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_119000001_122000001
9	120000001	123000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_120000001_123000001
9	121000001	124000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_121000001_124000001
9	122000001	125000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_122000001_125000001
9	123000001	126000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_123000001_126000001
9	124000001	127000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_124000001_127000001
9	125000001	128000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_125000001_128000001
9	126000001	129000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_126000001_129000001
9	127000001	130000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_127000001_130000001
9	128000001	131000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_128000001_131000001
9	129000001	132000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_129000001_132000001
9	130000001	133000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_130000001_133000001
9	131000001	134000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_131000001_134000001
9	132000001	135000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_132000001_135000001
9	133000001	136000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_133000001_136000001
9	134000001	137000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_134000001_137000001
9	135000001	138000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_135000001_138000001
9	136000001	139000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_136000001_139000001
9	137000001	140000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_137000001_140000001
9	138000001	141000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_138000001_141000001
9	139000001	142000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_139000001_142000001
9	140000001	143000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_140000001_143000001
9	141000001	144000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr9_141000001_144000001
10	1	3000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr10_1_3000001
10	1000001	4000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr10_1000001_4000001
10	2000001	5000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr10_2000001_5000001
10	3000001	6000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr10_3000001_6000001
10	4000001	7000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr10_4000001_7000001
10	5000001	8000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr10_5000001_8000001
10	6000001	9000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr10_6000001_9000001
10	7000001	10000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr10_7000001_10000001
10	8000001	11000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr10_8000001_11000001
10	9000001	12000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr10_9000001_12000001
10	10000001	13000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr10_10000001_13000001
10	11000001	14000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr10_11000001_14000001
10	12000001	15000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr10_12000001_15000001
10	13000001	16000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr10_13000001_16000001
10	14000001	17000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr10_14000001_17000001
10	15000001	18000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr10_15000001_18000001
10	16000001	19000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr10_16000001_19000001
10	17000001	20000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr10_17000001_20000001
10	18000001	21000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr10_18000001_21000001
10	19000001	22000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr10_19000001_22000001
10	20000001	23000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr10_20000001_23000001
10	21000001	24000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr10_21000001_24000001
10	22000001	25000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr10_22000001_25000001
10	23000001	26000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr10_23000001_26000001
10	24000001	27000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr10_24000001_27000001
10	25000001	28000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr10_25000001_28000001
10	26000001	29000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr10_26000001_29000001
10	27000001	30000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr10_27000001_30000001
10	28000001	31000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr10_28000001_31000001
10	29000001	32000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr10_29000001_32000001
10	30000001	33000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr10_30000001_33000001
10	31000001	34000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr10_31000001_34000001
10	32000001	35000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr10_32000001_35000001
10	33000001	36000001	https://broad-alkesgroup-ukbb-ld.s3.amazonaws.com/UKBB_LD/chr10_33000001_36000001
